gene	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	r_x_X	r_n_N	r_nns_Nns	r_ns_Ns	r_nnc_Nnc	r_nsnc_Nsnc
XYLB	265722	72561	0	0	0	0	50	4	2957514	1.352487e-06	0	0	0	NaN	0
XYLT1	452719	135407	0	1	0	0	50	3	2867600	1.046171e-06	1.700316e-06	2.208876e-06	0	NaN	0
XYLT2	403675	126563	0	1	0	0	50	2	3988443	5.014488e-07	1.885946e-06	2.477240e-06	0	NaN	0
YAF2	88909	23048	0	0	0	0	50	7	4573420	1.530583e-06	0	0	0	NaN	0
YAP1	242674	70685	0	1	0	0	50	3	3319180	9.038377e-07	3.191228e-06	4.120755e-06	0	NaN	0
YARS	257682	70953	0	2	0	0	50	3	2731188	1.098423e-06	6.085779e-06	7.761504e-06	0	NaN	0
YARS2	223110	68742	0	0	0	0	50	0	3544300	0	0	0	0	NaN	0
YBX1	157115	44488	0	0	0	0	50	2	3754077	5.327541e-07	0	0	0	NaN	0
YBX2	168907	58022	0	0	0	0	50	5	4378316	1.141992e-06	0	0	0	NaN	0
YDJC	146864	52126	0	0	0	0	50	6	3132987	1.915105e-06	0	0	0	NaN	0
YEATS2	680318	201871	0	1	0	0	50	2	3336198	5.994848e-07	1.133544e-06	1.469901e-06	0	NaN	0
YEATS4	115039	27269	0	0	0	0	50	3	4008342	7.484391e-07	0	0	0	NaN	0
YES1	266593	70283	0	0	0	0	50	4	2593168	1.542515e-06	0	0	0	NaN	0
YIF1A	140030	43282	0	0	0	0	50	8	3151814	2.538221e-06	0	0	0	NaN	0
YIF1B	166696	49781	0	0	0	0	50	0	4440827	0	0	0	0	NaN	0
YIPF1	150817	41540	0	0	1	0	7	1	450910	2.217737e-06	5.198667e-06	0	2.407318e-05	NaN	2.407318e-05
YIPF2	151152	47235	0	0	0	0	50	9	3373316	2.667998e-06	0	0	0	NaN	0
YIPF3	167098	50987	0	1	0	0	50	9	3763926	2.391120e-06	4.585368e-06	5.984512e-06	0	NaN	0
YIPF4	117116	34639	0	0	0	0	50	0	2887365	0	0	0	0	NaN	0
YIPF5	126295	33299	0	0	0	0	50	0	4271116	0	0	0	0	NaN	0
YIPF6	115307	32830	0	0	0	0	50	6	3593210	1.669816e-06	0	0	0	NaN	0
YIPF7	136881	37386	0	0	0	0	50	6	4123247	1.455164e-06	0	0	0	NaN	0
YJEFN3	140298	46230	0	0	0	0	50	5	3905095	1.280379e-06	0	0	0	NaN	0
YKT6	98222	26599	0	0	0	0	50	6	3710996	1.616817e-06	0	0	0	NaN	0
YLPM1	1018199	292522	0	1	0	0	31	1	2187684	4.571044e-07	7.629389e-07	9.821263e-07	0	NaN	0
YME1L1	380560	101438	0	0	0	0	50	2	2912289	6.867450e-07	0	0	0	NaN	0
YOD1	162408	49245	0	0	0	0	50	4	3081933	1.297887e-06	0	0	0	NaN	0
YPEL1	60367	14405	0	0	1	0	0	1	14405	6.942034e-05	1.337399e-05	0	6.942034e-05	NaN	6.942034e-05
YPEL2	59965	14807	0	0	0	0	50	2	2842475	7.036122e-07	0	0	0	NaN	0
YPEL3	76380	21306	0	0	0	0	50	10	3662086	2.730684e-06	0	0	0	NaN	0
YPEL4	63382	16214	0	0	0	0	50	6	3102368	1.934007e-06	0	0	0	NaN	0
YPEL5	58491	16683	0	0	0	0	50	3	2686432	1.116723e-06	0	0	0	NaN	0
YRDC	128305	44153	0	0	0	0	50	5	3105718	1.609934e-06	0	0	0	NaN	0
YSK4	643870	165155	0	2	0	0	50	6	4056917	1.478956e-06	2.472111e-06	3.106217e-06	0	NaN	0
YTHDC1	360929	90919	0	0	0	0	50	0	4317145	0	0	0	0	NaN	0
YTHDC2	699346	187667	0	4	1	0	49	7	3822082	1.831463e-06	5.636896e-06	5.719629e-06	5.328587e-06	NaN	5.328587e-06
YTHDF1	267062	73834	0	0	0	0	50	3	2634708	1.138646e-06	0	0	0	NaN	0
YTHDF2	276509	77251	0	0	0	0	50	1	2135759	4.682176e-07	0	0	0	NaN	0
YTHDF3	280395	75978	0	0	0	0	50	5	3936384	1.270201e-06	0	0	0	NaN	0
YWHAB	122744	30217	0	0	1	0	12	2	748591	2.671686e-06	6.537614e-06	0	3.309395e-05	NaN	3.309395e-05
YWHAE	126295	32093	0	0	0	0	50	9	3690963	2.438388e-06	0	0	0	NaN	0
YWHAG	118456	31892	0	0	0	0	50	6	3270471	1.834598e-06	0	0	0	NaN	0
YWHAH	117920	31825	0	0	0	0	50	0	4121505	0	0	0	0	NaN	0
YWHAQ	120868	31490	0	0	1	0	20	4	1239500	3.227108e-06	6.563489e-06	0	3.175611e-05	NaN	3.175611e-05
YWHAZ	122141	30217	0	0	0	0	50	3	3121664	9.610259e-07	0	0	0	NaN	0
YY1	197918	55543	0	0	1	0	43	4	2257766	1.771663e-06	3.945380e-06	0	1.800407e-05	NaN	1.800407e-05
YY1AP1	388466	112627	0	2	0	0	50	9	4164653	2.161044e-06	3.991275e-06	5.148456e-06	0	NaN	0
YY2	177014	47905	0	0	1	0	11	2	527223	3.793461e-06	4.446045e-06	0	2.087465e-05	NaN	2.087465e-05
ZACN	195841	60032	0	0	1	0	49	7	3534585	1.980431e-06	3.908189e-06	0	1.665778e-05	NaN	1.665778e-05
ZADH2	171788	56950	0	0	0	0	50	3	3983083	7.531854e-07	0	0	0	NaN	0
ZAK	460692	114570	0	0	0	0	50	3	2806362	1.069000e-06	0	0	0	NaN	0
ZAN	1356281	390208	0	1	2	0	50	9	4580455	1.964870e-06	1.717732e-06	7.373103e-07	5.125472e-06	NaN	5.125472e-06
ZAP70	300495	83013	0	0	0	0	50	4	3451639	1.158870e-06	0	0	0	NaN	0
ZAR1	194367	64320	0	0	0	0	50	8	4168338	1.919230e-06	0	0	0	NaN	0
ZAR1L	153564	43416	0	0	0	0	50	15	7504804	1.998720e-06	0	0	0	NaN	0
ZBBX	402067	95408	0	3	1	0	32	10	2469486	4.049426e-06	8.040605e-06	7.461443e-06	1.048130e-05	NaN	1.048130e-05
ZBED1	325151	95341	0	0	0	0	50	0	4275672	0	0	0	0	NaN	0
ZBED2	103448	28609	0	0	0	0	50	3	3798297	7.898277e-07	0	0	0	NaN	0
ZBED3	104118	38391	0	0	0	0	50	15	7499779	2.000059e-06	0	0	0	NaN	0
ZBED4	547055	159661	0	1	1	0	50	3	3627380	8.270432e-07	2.829991e-06	1.827970e-06	6.263270e-06	NaN	6.263270e-06
ZBED5	327563	90919	0	0	0	0	50	15	7552307	1.986148e-06	0	0	0	NaN	0
ZBED6	465047	125491	0	0	0	0	50	15	7586879	1.977098e-06	0	0	0	NaN	0
ZBP1	218018	61975	0	1	0	0	50	5	3849284	1.298943e-06	3.571518e-06	4.586777e-06	0	NaN	0
ZBTB1	354966	84219	0	0	0	0	50	6	4255773	1.409850e-06	0	0	0	NaN	0
ZBTB10	413792	116044	0	0	0	0	50	5	3610295	1.384928e-06	0	0	0	NaN	0
ZBTB11	507257	136345	0	2	0	0	50	3	3084010	9.727595e-07	3.107511e-06	3.942775e-06	0	NaN	0
ZBTB12	211653	66531	0	1	0	0	50	5	2758390	1.812652e-06	3.594743e-06	4.724715e-06	0	NaN	0
ZBTB16	322203	89043	0	3	0	0	46	3	4011625	7.478266e-07	7.294904e-06	9.310900e-06	0	NaN	0
ZBTB17	389806	106664	0	0	0	0	50	8	3699539	2.162432e-06	0	0	0	NaN	0
ZBTB2	243478	68675	0	1	0	0	50	4	4456505	8.975643e-07	3.203557e-06	4.107147e-06	0	NaN	0
ZBTB20	348132	101706	0	1	2	0	50	9	4169745	2.158405e-06	6.669068e-06	2.872474e-06	1.966452e-05	NaN	1.966452e-05
ZBTB22	285353	98356	0	2	0	0	41	4	3129101	1.278322e-06	5.212283e-06	7.008863e-06	0	NaN	0
ZBTB24	346256	89512	0	1	0	0	50	5	3641785	1.372953e-06	2.294799e-06	2.888037e-06	0	NaN	0
ZBTB25	208705	56213	0	0	0	0	50	6	4327329	1.386537e-06	0	0	0	NaN	0
ZBTB26	213462	53868	0	0	0	0	50	3	3924324	7.644629e-07	0	0	0	NaN	0
ZBTB3	260429	87100	0	0	1	0	47	8	4441765	1.801086e-06	2.877458e-06	0	1.148106e-05	NaN	1.148106e-05
ZBTB32	225723	71757	0	0	1	0	1	1	98222	1.018102e-05	3.361571e-06	0	1.393592e-05	NaN	1.393592e-05
ZBTB33	318183	88440	0	0	0	0	50	8	3229199	2.477395e-06	0	0	0	NaN	0
ZBTB34	237113	65794	0	0	0	0	50	2	3535590	5.656765e-07	0	0	0	NaN	0
ZBTB37	247699	71891	0	0	0	0	50	5	4396942	1.137154e-06	0	0	0	NaN	0
ZBTB38	569232	152358	0	1	1	0	50	7	4239559	1.651115e-06	2.771657e-06	1.756753e-06	6.563489e-06	NaN	6.563489e-06
ZBTB39	335737	95006	0	0	0	0	50	4	3296936	1.213248e-06	0	0	0	NaN	0
ZBTB4	451379	161671	0	0	0	0	50	2	2339171	8.550038e-07	0	0	0	NaN	0
ZBTB40	599382	162006	0	0	0	0	50	6	2973862	2.017578e-06	0	0	0	NaN	0
ZBTB41	447761	108607	0	0	0	0	50	4	3392679	1.179009e-06	0	0	0	NaN	0
ZBTB42	191620	64253	0	0	0	0	50	15	7525641	1.993186e-06	0	0	0	NaN	0
ZBTB43	224718	58290	0	0	0	0	50	4	3754278	1.065451e-06	0	0	0	NaN	0
ZBTB44	217750	60032	0	1	0	0	34	5	2349757	2.127880e-06	3.599945e-06	4.592423e-06	0	NaN	0
ZBTB45	229207	80735	0	0	0	0	50	4	3963988	1.009085e-06	0	0	0	NaN	0
ZBTB46	276509	82477	0	0	0	0	50	4	3631869	1.101361e-06	0	0	0	NaN	0
ZBTB47	353961	101103	0	0	0	0	50	7	4276945	1.636682e-06	0	0	0	NaN	0
ZBTB48	331382	92527	0	2	0	0	50	3	3587783	8.361710e-07	4.717994e-06	6.035331e-06	0	NaN	0
ZBTB49	370041	97485	0	0	0	0	50	4	4171822	9.588137e-07	0	0	0	NaN	0
ZBTB5	319255	90383	0	1	0	0	26	0	1523178	0	2.441180e-06	3.132292e-06	0	NaN	0
ZBTB6	204484	52595	0	1	0	0	50	1	3136672	3.188092e-07	3.889855e-06	4.890358e-06	0	NaN	0
ZBTB7A	268804	85559	0	0	0	0	50	5	3197843	1.563554e-06	0	0	0	NaN	0
ZBTB7B	246962	80266	0	1	0	0	50	3	3030477	9.899432e-07	3.055973e-06	4.049206e-06	0	NaN	0
ZBTB7C	289842	85224	0	0	0	0	50	9	4460994	2.017488e-06	0	0	0	NaN	0
ZBTB8A	212792	55945	0	1	0	0	50	10	4413156	2.265952e-06	3.721110e-06	4.699425e-06	0	NaN	0
ZBTB8B	235505	65995	0	0	0	0	50	15	7527383	1.992724e-06	0	0	0	NaN	0
ZBTB8OS	92862	20904	0	0	0	0	50	5	2392101	2.090213e-06	0	0	0	NaN	0
ZBTB9	214534	72092	0	1	0	0	50	7	3722855	1.880277e-06	3.488867e-06	4.661266e-06	0	NaN	0
ZC3H10	198655	64454	0	0	0	0	50	4	3549861	1.126805e-06	0	0	0	NaN	0
ZC3H11A	392553	108540	0	0	1	0	50	7	3642522	1.921745e-06	1.995638e-06	0	9.213193e-06	NaN	9.213193e-06
ZC3H12A	277380	88440	0	0	1	0	50	3	3417603	8.778082e-07	2.733585e-06	0	1.130710e-05	NaN	1.130710e-05
ZC3H12B	399454	108875	0	0	0	0	50	11	5958980	1.845954e-06	0	0	0	NaN	0
ZC3H12C	422167	115307	0	2	0	0	50	3	4008141	7.484767e-07	3.721110e-06	4.737462e-06	0	NaN	0
ZC3H12D	242607	79797	0	0	0	0	50	3	3200925	9.372291e-07	0	0	0	NaN	0
ZC3H13	754085	202474	0	0	0	0	31	2	1501336	1.332147e-06	0	0	0	NaN	0
ZC3H14	425316	109746	0	0	0	0	50	0	4309239	0	0	0	0	NaN	0
ZC3H15	215137	49580	0	1	0	0	46	6	3121999	1.921846e-06	3.777619e-06	4.648201e-06	0	NaN	0
ZC3H18	455131	133799	0	2	0	0	22	2	1751648	1.141782e-06	3.395989e-06	4.394339e-06	0	NaN	0
ZC3H3	436237	145256	0	0	0	0	50	4	2996910	1.334708e-06	0	0	0	NaN	0
ZC3H4	611911	185657	0	1	1	0	50	5	2996240	1.668758e-06	2.507623e-06	1.634225e-06	5.386277e-06	NaN	5.386277e-06
ZC3H6	573319	153095	0	0	0	0	50	2	3473280	5.758246e-07	0	0	0	NaN	0
ZC3H7A	485214	117786	0	1	0	0	50	1	3471270	2.880790e-07	1.658375e-06	2.060946e-06	0	NaN	0
ZC3H7B	476303	131119	0	0	0	0	50	8	3713944	2.154044e-06	0	0	0	NaN	0
ZC3H8	150214	32294	0	0	0	0	50	4	4028978	9.928076e-07	0	0	0	NaN	0
ZC3HAV1	435634	118925	0	1	0	0	50	5	3474553	1.439034e-06	1.803235e-06	2.295505e-06	0	NaN	0
ZC3HAV1L	143112	42009	0	0	0	0	50	7	3350536	2.089218e-06	0	0	0	NaN	0
ZC3HC1	241535	69412	0	0	0	0	50	1	3417000	2.926544e-07	0	0	0	NaN	0
ZC4H2	118858	23852	0	1	0	0	50	6	3904157	1.536823e-06	7.007217e-06	8.413401e-06	0	NaN	0
ZCCHC10	84621	21306	0	0	0	0	50	2	3180289	6.288737e-07	0	0	0	NaN	0
ZCCHC11	808891	206963	0	1	0	0	50	1	3765936	2.655382e-07	9.843934e-07	1.236261e-06	0	NaN	0
ZCCHC12	188203	54806	0	0	0	0	50	4	3852165	1.038377e-06	0	0	0	NaN	0
ZCCHC13	78591	22512	0	0	0	0	50	4	2620169	1.526619e-06	0	0	0	NaN	0
ZCCHC14	447426	135474	0	0	0	0	50	1	3670863	2.724155e-07	0	0	0	NaN	0
ZCCHC16	146060	41473	0	0	0	0	50	4	4161571	9.611755e-07	0	0	0	NaN	0
ZCCHC17	122543	29011	0	0	0	0	50	6	3699941	1.621647e-06	0	0	0	NaN	0
ZCCHC18	188873	54739	0	0	0	0	50	15	7516127	1.995709e-06	0	0	0	NaN	0
ZCCHC2	550539	170850	0	1	0	0	50	3	4423876	6.781384e-07	1.386215e-06	1.816402e-06	0	NaN	0
ZCCHC24	115910	32428	0	0	0	0	50	12	4244785	2.826998e-06	0	0	0	NaN	0
ZCCHC3	185121	59496	0	0	0	0	50	0	3031415	0	0	0	0	NaN	0
ZCCHC4	257481	62511	0	1	0	0	50	12	3725937	3.220666e-06	3.125078e-06	3.883782e-06	0	NaN	0
ZCCHC5	223445	63583	0	0	1	0	50	8	3601585	2.221244e-06	3.483981e-06	0	1.572747e-05	NaN	1.572747e-05
ZCCHC6	738206	184786	0	0	0	0	21	4	1778046	2.249661e-06	0	0	0	NaN	0
ZCCHC7	270077	64387	0	0	0	0	50	7	4085727	1.713281e-06	0	0	0	NaN	0
ZCCHC8	345787	91589	0	0	1	0	50	6	4386825	1.367732e-06	2.286362e-06	0	1.091834e-05	NaN	1.091834e-05
ZCCHC9	135273	32763	0	1	0	0	50	3	3522458	8.516780e-07	5.951106e-06	7.392458e-06	0	NaN	0
ZCRB1	111957	25125	0	0	0	0	50	6	3829988	1.566585e-06	0	0	0	NaN	0
ZCWPW1	322337	81874	0	0	0	0	50	4	3962045	1.009580e-06	0	0	0	NaN	0
ZCWPW2	181168	40535	0	1	0	0	50	7	3656726	1.914281e-06	4.510539e-06	5.519739e-06	0	NaN	0
ZDBF2	1128347	294130	0	1	0	0	38	1	3605605	2.773460e-07	7.029991e-07	8.862522e-07	0	NaN	0
ZDHHC1	229542	71556	0	0	0	0	50	6	3146186	1.907071e-06	0	0	0	NaN	0
ZDHHC11	203144	55543	0	0	0	0	50	4	3058617	1.307781e-06	0	0	0	NaN	0
ZDHHC12	124620	40602	0	0	0	0	50	8	3751531	2.132463e-06	0	0	0	NaN	0
ZDHHC13	309406	79127	0	0	0	0	50	4	3933570	1.016888e-06	0	0	0	NaN	0
ZDHHC14	233361	67938	0	0	0	0	50	4	3247490	1.231720e-06	0	0	0	NaN	0
ZDHHC15	183647	44689	0	0	0	0	50	6	4631777	1.295399e-06	0	0	0	NaN	0
ZDHHC16	183245	52729	0	1	0	0	50	4	3551871	1.126167e-06	4.237755e-06	5.457175e-06	0	NaN	0
ZDHHC17	316776	77787	0	0	0	0	50	3	3462024	8.665451e-07	0	0	0	NaN	0
ZDHHC18	183312	57285	0	0	0	0	50	3	3627715	8.269668e-07	0	0	0	NaN	0
ZDHHC19	147802	44756	0	0	0	0	50	6	3208429	1.870074e-06	0	0	0	NaN	0
ZDHHC2	186126	45426	0	1	0	0	50	11	4358417	2.523852e-06	4.318684e-06	5.372705e-06	0	NaN	0
ZDHHC20	179292	43617	0	0	0	0	50	0	3312145	0	0	0	0	NaN	0
ZDHHC21	130851	35175	0	0	0	0	50	6	3208094	1.870269e-06	0	0	0	NaN	0
ZDHHC22	121404	39396	0	0	0	0	50	13	4299926	3.023308e-06	0	0	0	NaN	0
ZDHHC23	195037	56213	0	0	0	0	50	9	4306693	2.089771e-06	0	0	0	NaN	0
ZDHHC24	126094	47369	0	0	0	0	50	10	4159159	2.404332e-06	0	0	0	NaN	0
ZDHHC3	201938	51925	0	0	0	0	50	1	4020536	2.487231e-07	0	0	0	NaN	0
ZDHHC4	166830	46431	0	0	0	0	50	6	3650093	1.643794e-06	0	0	0	NaN	0
ZDHHC5	336005	103783	0	0	0	0	50	5	3344238	1.495109e-06	0	0	0	NaN	0
ZDHHC6	206762	50116	0	0	0	0	50	1	3555757	2.812341e-07	0	0	0	NaN	0
ZDHHC7	167433	46833	0	0	0	0	50	4	3034363	1.318234e-06	0	0	0	NaN	0
ZDHHC8	381096	131655	0	0	0	0	50	5	5149486	9.709707e-07	0	0	0	NaN	0
ZDHHC9	177483	49044	0	0	0	0	50	6	3928679	1.527231e-06	0	0	0	NaN	0
ZEB1	545313	142308	0	1	0	0	50	4	3717294	1.076052e-06	1.454289e-06	1.833809e-06	0	NaN	0
ZEB2	588595	151286	0	0	0	0	50	4	3650093	1.095862e-06	0	0	0	NaN	0
ZER1	372319	102242	0	1	0	0	50	7	4023216	1.739902e-06	2.107211e-06	2.685869e-06	0	NaN	0
ZFAND1	144385	33500	0	0	0	0	50	6	2905522	2.065033e-06	0	0	0	NaN	0
ZFAND2A	74772	16482	0	0	0	0	50	6	2983175	2.011280e-06	0	0	0	NaN	0
ZFAND2B	127032	34974	0	0	0	0	50	5	3080593	1.623064e-06	0	0	0	NaN	0
ZFAND3	112091	29413	0	0	0	0	50	3	3211846	9.340423e-07	0	0	0	NaN	0
ZFAND5	107066	26599	0	1	0	0	50	2	2530255	7.904342e-07	7.481390e-06	9.340033e-06	0	NaN	0
ZFAND6	103850	26197	0	1	0	0	50	2	4051691	4.936211e-07	7.689528e-06	9.629273e-06	0	NaN	0
ZFAT	600588	161604	0	0	0	0	2	0	362336	0	0	0	0	NaN	0
ZFC3H1	974247	253059	0	0	1	0	50	2	4034740	4.956949e-07	8.147927e-07	0	3.951648e-06	NaN	3.951648e-06
ZFHX3	1737913	502835	0	1	0	0	13	0	1624214	0	4.462795e-07	5.754028e-07	0	NaN	0
ZFHX4	1713257	475834	0	2	0	0	16	1	1571820	6.362052e-07	9.136212e-07	1.167367e-06	0	NaN	0
ZFP1	201000	47436	0	0	1	0	50	2	3059689	6.536612e-07	4.025182e-06	0	2.108104e-05	NaN	2.108104e-05
ZFP106	901485	249039	0	0	0	0	40	4	2684824	1.489856e-06	0	0	0	NaN	0
ZFP112	449369	104989	0	2	0	0	23	2	1594935	1.253970e-06	3.607777e-06	4.450685e-06	0	NaN	0
ZFP14	263444	61372	0	1	0	0	50	12	4734287	2.534701e-06	3.078666e-06	3.795873e-06	0	NaN	0
ZFP161	218018	54940	0	0	0	0	50	5	3826839	1.306561e-06	0	0	0	NaN	0
ZFP2	225053	54337	0	2	0	0	50	8	3489293	2.292728e-06	7.158452e-06	8.886796e-06	0	NaN	0
ZFP28	419822	110215	0	0	0	0	50	14	4503606	3.108620e-06	0	0	0	NaN	0
ZFP3	244550	59563	0	0	0	0	50	0	2702110	0	0	0	0	NaN	0
ZFP30	255806	60970	0	0	0	0	50	7	3073759	2.277342e-06	0	0	0	NaN	0
ZFP36	144653	53734	0	0	0	0	50	2	2495080	8.015775e-07	0	0	0	NaN	0
ZFP36L1	155373	49848	0	1	1	0	50	6	3429596	1.749477e-06	9.745591e-06	6.436125e-06	2.006099e-05	NaN	2.006099e-05
ZFP36L2	222306	76983	0	0	0	0	50	7	3886402	1.801152e-06	0	0	0	NaN	0
ZFP37	308937	74370	0	0	0	0	50	3	3214861	9.331663e-07	0	0	0	NaN	0
ZFP41	95207	24790	0	0	0	0	50	3	3469595	8.646542e-07	0	0	0	NaN	0
ZFP42	147668	40669	0	0	0	0	50	6	3428591	1.749990e-06	0	0	0	NaN	0
ZFP57	257548	68675	0	0	0	0	50	6	3573378	1.679083e-06	0	0	0	NaN	0
ZFP62	436840	107870	0	0	0	0	50	15	7569258	1.981700e-06	0	0	0	NaN	0
ZFP64	515967	138288	0	0	1	0	50	4	4232658	9.450326e-07	1.528456e-06	0	7.231285e-06	NaN	7.231285e-06
ZFP82	261903	62712	0	0	0	0	50	11	4185423	2.628169e-06	0	0	0	NaN	0
ZFP90	310545	76380	0	1	0	0	50	1	4029715	2.481565e-07	2.584480e-06	3.220145e-06	0	NaN	0
ZFP91	275906	76447	0	1	1	0	8	1	488564	2.046815e-06	5.676126e-06	3.624423e-06	1.308096e-05	NaN	1.308096e-05
ZFP92	195104	58558	0	0	0	0	50	15	7519946	1.994695e-06	0	0	0	NaN	0
ZFPL1	146596	46565	0	0	0	0	50	7	3413516	2.050672e-06	0	0	0	NaN	0
ZFPM1	459084	155775	0	0	0	0	50	9	4093499	2.198608e-06	0	0	0	NaN	0
ZFPM2	552549	148137	0	0	0	0	50	15	4970194	3.017991e-06	0	0	0	NaN	0
ZFR	516436	147467	0	0	0	0	7	0	708659	0	0	0	0	NaN	0
ZFR2	465851	148405	0	1	0	0	50	6	3718098	1.613728e-06	1.627986e-06	2.146609e-06	0	NaN	0
ZFX	403809	99696	0	0	0	0	50	2	3763055	5.314831e-07	0	0	0	NaN	0
ZFY	393826	95408	0	0	0	0	50	0	4275739	0	0	0	0	NaN	0
ZFYVE1	372721	104453	0	0	1	0	50	6	4299122	1.395634e-06	2.095672e-06	0	9.573684e-06	NaN	9.573684e-06
ZFYVE16	746514	195774	0	1	0	0	50	3	3579274	8.381588e-07	1.061247e-06	1.339560e-06	0	NaN	0
ZFYVE19	226661	65995	0	0	0	0	50	6	4592515	1.306474e-06	0	0	0	NaN	0
ZFYVE20	378014	103381	0	0	0	0	50	6	4022948	1.491444e-06	0	0	0	NaN	0
ZFYVE21	115307	31624	0	0	0	0	50	1	3547315	2.819034e-07	0	0	0	NaN	0
ZFYVE26	1214442	350142	0	2	0	0	4	0	584307	0	1.278295e-06	1.646847e-06	0	NaN	0
ZFYVE27	203948	56950	0	0	0	0	28	3	2302723	1.302805e-06	0	0	0	NaN	0
ZFYVE28	451580	136948	0	0	0	0	50	5	5130458	9.745719e-07	0	0	0	NaN	0
ZFYVE9	692646	182709	0	0	0	0	50	3	2997714	1.000763e-06	0	0	0	NaN	0
ZG16	80065	24053	0	0	0	0	50	15	7485441	2.003890e-06	0	0	0	NaN	0
ZG16B	98892	29949	0	0	0	0	50	2	3868848	5.169497e-07	0	0	0	NaN	0
ZGLP1	126094	40334	0	0	0	0	50	5	3337404	1.498170e-06	0	0	0	NaN	0
ZGPAT	248369	77251	0	0	1	0	50	6	2633502	2.278335e-06	3.071064e-06	0	1.294482e-05	NaN	1.294482e-05
ZHX1	414663	113163	0	0	0	0	50	2	3725200	5.368839e-07	0	0	0	NaN	0
ZHX2	391079	115039	0	1	1	0	50	7	4034472	1.735047e-06	3.951648e-06	2.557028e-06	8.692704e-06	NaN	8.692704e-06
ZHX3	447426	130449	0	0	0	0	50	6	4635194	1.294444e-06	0	0	0	NaN	0
ZIC1	209844	61908	0	1	1	0	8	1	693986	1.440951e-06	7.359651e-06	4.765445e-06	1.615300e-05	NaN	1.615300e-05
ZIC2	246694	76313	0	0	1	0	18	2	1528739	1.308268e-06	3.095908e-06	0	1.310393e-05	NaN	1.310393e-05
ZIC3	219492	64320	0	0	0	0	50	5	3449562	1.449459e-06	0	0	0	NaN	0
ZIC4	198722	57553	0	0	0	0	50	7	4255505	1.644928e-06	0	0	0	NaN	0
ZIC5	299155	102041	0	0	1	0	50	5	3214459	1.555472e-06	2.492547e-06	0	9.799982e-06	NaN	9.799982e-06
ZIK1	235706	61372	0	0	1	0	50	6	3288829	1.824358e-06	3.366119e-06	0	1.629408e-05	NaN	1.629408e-05
ZIM2	257213	63985	0	1	0	0	50	12	4132761	2.903628e-06	3.113344e-06	3.887828e-06	0	NaN	0
ZIM3	233830	54605	0	1	0	0	50	11	3546444	3.101698e-06	3.466986e-06	4.276611e-06	0	NaN	0
ZKSCAN1	270546	73566	0	1	0	0	50	3	4063483	7.382829e-07	2.906031e-06	3.696229e-06	0	NaN	0
ZKSCAN2	464444	124084	0	0	1	0	50	7	3531637	1.982084e-06	1.699155e-06	0	8.059057e-06	NaN	8.059057e-06
ZKSCAN3	260228	68809	0	0	1	0	50	6	3956551	1.516472e-06	3.039172e-06	0	1.453298e-05	NaN	1.453298e-05
ZKSCAN4	262104	70350	0	1	0	0	50	1	3940203	2.537940e-07	3.007935e-06	3.815279e-06	0	NaN	0
ZKSCAN5	408164	103180	0	0	0	0	50	1	3645068	2.743433e-07	0	0	0	NaN	0
ZMAT1	315436	74303	0	0	0	0	50	5	4093767	1.221369e-06	0	0	0	NaN	0
ZMAT2	103046	21976	0	0	0	0	50	6	3097611	1.936977e-06	0	0	0	NaN	0
ZMAT3	140499	38391	0	0	0	0	50	5	3146923	1.588854e-06	0	0	0	NaN	0
ZMAT4	113967	29547	0	0	0	0	50	14	5418290	2.583841e-06	0	0	0	NaN	0
ZMAT5	84755	22378	0	0	0	0	50	6	3785098	1.585164e-06	0	0	0	NaN	0
ZMIZ1	513287	147601	0	1	0	0	7	0	702897	0	1.513116e-06	1.948228e-06	0	NaN	0
ZMIZ2	432820	137015	0	0	0	0	50	3	3985026	7.528182e-07	0	0	0	NaN	0
ZMPSTE24	232892	61372	0	1	0	0	50	2	2524091	7.923645e-07	3.398309e-06	4.293836e-06	0	NaN	0
ZMYM1	556234	140231	0	1	0	0	50	4	4450877	8.986993e-07	1.435822e-06	1.797805e-06	0	NaN	0
ZMYM2	679179	170247	0	0	0	0	50	5	5096824	9.810031e-07	0	0	0	NaN	0
ZMYM3	662965	186662	0	0	1	0	47	3	3350000	8.955224e-07	1.176987e-06	0	5.357277e-06	NaN	5.357277e-06
ZMYM4	763733	194032	0	0	0	0	50	6	3460550	1.733828e-06	0	0	0	NaN	0
ZMYM5	344045	87100	0	1	0	0	50	11	4058391	2.710434e-06	2.319405e-06	2.906597e-06	0	NaN	0
ZMYM6	645344	166294	0	1	0	0	50	8	3618670	2.210757e-06	1.232076e-06	1.549561e-06	0	NaN	0
ZMYND10	215003	59764	0	0	0	0	50	6	3333853	1.799719e-06	0	0	0	NaN	0
ZMYND11	307664	71020	0	0	1	0	3	1	218353	4.579740e-06	2.640724e-06	0	1.408054e-05	NaN	1.408054e-05
ZMYND12	182441	43885	0	1	0	0	50	5	3609692	1.385160e-06	4.418405e-06	5.481224e-06	0	NaN	0
ZMYND15	349606	108875	0	1	1	0	50	9	4243445	2.120918e-06	4.362231e-06	2.860363e-06	9.184845e-06	NaN	9.184845e-06
ZMYND17	217013	65794	0	0	0	0	50	15	7527182	1.992778e-06	0	0	0	NaN	0
